transformTime,features,fitTime,testCount,trainCount,f1,accuracy,weightedPrecision,weightedRecall,runId,dataset,algorithm,family,platformId,rmse,mse,mae,r2,silhouette
301.0,128.0,4444.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-10,clustering,8,,,,,0.432239473842666
302.0,128.0,3168.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-10,clustering,10,,,,,0.432239473842666
268.0,128.0,3287.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-10,clustering,10,,,,,0.432239473842666
269.0,128.0,3222.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-10,clustering,10,,,,,0.432239473842666
313.0,128.0,4067.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-10,clustering,7,,,,,0.432239473842666
269.0,128.0,4421.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-10,clustering,7,,,,,0.432239473842666
424.0,128.0,4327.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-10,clustering,7,,,,,0.432239473842666
344.0,128.0,4543.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-10,clustering,12,,,,,0.432239473842666
376.0,128.0,4210.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-10,clustering,12,,,,,0.432239473842666
323.0,128.0,4515.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-10,clustering,12,,,,,0.432239473842666
295.0,128.0,3958.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-10,clustering,3,,,,,0.432239473842666
303.0,128.0,3887.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-10,clustering,3,,,,,0.432239473842666
270.0,128.0,3976.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-10,clustering,3,,,,,0.432239473842666
372.0,128.0,3305.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-10,clustering,2,,,,,0.5791559803026579
259.0,128.0,3278.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-10,clustering,2,,,,,0.5791559803026579
262.0,128.0,3274.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-10,clustering,2,,,,,0.5791559803026579
336.0,128.0,3923.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-10,clustering,11,,,,,0.432239473842666
262.0,128.0,3679.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-10,clustering,11,,,,,0.432239473842666
287.0,128.0,4314.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-10,clustering,11,,,,,0.432239473842666
273.0,128.0,3156.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-10,clustering,5,,,,,0.5791559803026579
314.0,128.0,3265.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-10,clustering,5,,,,,0.5791559803026579
238.0,128.0,3434.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-10,clustering,5,,,,,0.5791559803026579
264.0,128.0,3511.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-10,clustering,1,,,,,0.5440329100735845
208.0,128.0,3298.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-10,clustering,1,,,,,0.5440329100735845
248.0,128.0,3580.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-10,clustering,1,,,,,0.5440329100735845
307.0,128.0,4437.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-10,clustering,4,,,,,0.432239473842666
339.0,128.0,4550.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-10,clustering,4,,,,,0.432239473842666
336.0,128.0,4525.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-10,clustering,4,,,,,0.432239473842666
306.0,128.0,3026.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-10,clustering,101,,,,,0.432239473842666
284.0,128.0,3175.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-10,clustering,101,,,,,0.432239473842666
280.0,128.0,3088.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-10,clustering,101,,,,,0.432239473842666
296.0,128.0,3624.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.0001-maxIter-20,clustering,9,,,,,0.44132709347082016
362.0,128.0,3501.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.0001-maxIter-20,clustering,9,,,,,0.4413270934708202
