dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,GBT-maxDepth-10-maxIter-20,4,2,7362.710000000001,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,5,0,9282.0,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,5,1,9114.84,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,5,2,9496.405,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,6,0,5737.27,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,6,1,5780.855,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,6,2,6003.4,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,7,0,7248.1,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,7,1,7242.424999999998,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,7,2,7086.33,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,8,0,19686.905,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,8,1,19405.065,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,8,2,19684.7,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,9,0,5843.565,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,9,1,5269.470000000001,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,9,2,5415.37,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,10,0,16441.805,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,10,1,16928.895,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,10,2,16764.795,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,11,0,19916.075,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,11,1,19882.66,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,11,2,19701.485,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,12,0,20899.835,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,12,1,20899.695,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,12,2,20915.595,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,1,0,370.85,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,1,1,373.08999999999986,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,1,2,684.6750000000002,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,2,0,776.4499999999998,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,2,1,537.5699999999998,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,2,2,472.845,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,3,0,963.68,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,3,1,640.1500000000002,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,3,2,948.11,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,4,0,1168.59,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,4,1,1189.265,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,4,2,1079.62,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,5,0,519.2249999999998,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,5,1,525.455,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,5,2,527.815,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,6,0,728.1999999999998,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,6,1,731.6500000000002,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,6,2,894.365,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,7,0,1324.6750000000004,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,7,1,1126.625,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,7,2,1107.22,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,8,0,1750.475,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,8,1,1684.265,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,8,2,1611.9550000000004,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,9,0,1148.035,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,9,1,839.64,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,9,2,839.02,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,10,0,1365.9,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,10,1,1614.895,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,10,2,1321.615,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,11,0,1782.57,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,11,1,1729.165,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,11,2,1944.425,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,12,0,1584.945,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,12,1,1713.485,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,12,2,1777.6549999999993,test,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-5,1,0,4233.76,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,1,1,3799.465,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,1,2,3882.865,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,2,0,4580.584999999999,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,2,1,4764.84,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,2,2,4875.174999999998,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,3,0,5739.540000000001,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,3,1,5731.245,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,3,2,5631.83,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,4,0,4752.525,train,GBT,maxDepth,10.0,maxIter,5
