dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DHG,KM-tol-1e-06,0,0,65451544,3756204,2,36,train
DHG,KM-tol-1e-06,0,0,65451544,3780784,2,58,train
DHG,KM-tol-1e-06,0,0,65451544,3791272,2,59,train
DHG,KM-tol-1e-06,0,0,65451544,3792428,2,60,train
DHG,KM-tol-1e-06,0,0,65451544,3801928,2,61,train
DHG,KM-tol-1e-06,0,0,65451544,3811824,2,62,train
DHG,KM-tol-1e-06,0,0,65451544,3806472,2,63,train
DHG,KM-tol-1e-06,0,0,65451544,3804720,2,64,train
DHG,KM-tol-1e-06,0,0,65451544,3805632,2,65,train
DHG,KM-tol-1e-06,0,0,65451544,3811832,2,66,train
DHG,KM-tol-1e-06,0,0,65451544,3812068,2,67,train
DHG,KM-tol-1e-06,0,0,65451544,3817456,2,68,train
DHG,KM-tol-1e-06,0,0,65451544,3818228,2,69,train
DHG,KM-tol-1e-06,0,0,65451544,3823028,2,70,train
DHG,KM-tol-1e-06,0,0,65451544,3823456,2,71,train
DHG,KM-tol-1e-06,0,0,65451544,3824312,2,72,train
DHG,KM-tol-1e-06,0,0,65451544,3824220,2,73,train
DHG,KM-tol-1e-06,0,0,65451544,3823764,2,74,train
DHG,KM-tol-1e-06,0,0,65451544,3779108,2,57,train
DHG,KM-tol-1e-06,0,2,65451544,3743400,1,84,test
DHG,KM-tol-1e-06,0,0,65451544,3765972,2,56,train
DHG,KM-tol-1e-06,0,0,65451544,3764816,2,54,train
DHG,KM-tol-1e-06,0,0,65451544,3756784,2,37,train
DHG,KM-tol-1e-06,0,0,65451544,3751076,2,38,train
DHG,KM-tol-1e-06,0,0,65451544,3741432,2,39,train
DHG,KM-tol-1e-06,0,0,65451544,3739600,2,40,train
DHG,KM-tol-1e-06,0,0,65451544,3738072,2,41,train
DHG,KM-tol-1e-06,0,0,65451544,3731184,2,42,train
DHG,KM-tol-1e-06,0,0,65451544,3729916,2,43,train
DHG,KM-tol-1e-06,0,0,65451544,3729476,2,44,train
DHG,KM-tol-1e-06,0,0,65451544,3726332,2,45,train
DHG,KM-tol-1e-06,0,0,65451544,3723872,2,46,train
DHG,KM-tol-1e-06,0,0,65451544,3723476,2,47,train
DHG,KM-tol-1e-06,0,0,65451544,3723500,2,48,train
DHG,KM-tol-1e-06,0,0,65451544,3731072,2,49,train
DHG,KM-tol-1e-06,0,0,65451544,3730468,2,50,train
DHG,KM-tol-1e-06,0,0,65451544,3732240,2,51,train
DHG,KM-tol-1e-06,0,0,65451544,3749820,2,52,train
DHG,KM-tol-1e-06,0,0,65451544,3750232,2,53,train
DHG,KM-tol-1e-06,0,0,65451544,3764312,2,55,train
DHG,KM-tol-1e-06,0,2,65451544,3746616,1,83,test
DHG,KM-tol-1e-06,0,2,65451544,3746672,1,82,test
DHG,KM-tol-1e-06,0,2,65451544,3799820,1,81,test
DHG,KM-tol-1e-06,0,2,65451544,3902904,1,22,train
DHG,KM-tol-1e-06,0,2,65451544,3896152,1,23,train
