dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DGS,MLP-tol-0.1-maxIter-10,8,2,91.25,test,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-100,1,0,566.07,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,1,1,573.21,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,1,2,550.52,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,2,0,518.9,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,2,1,514.61,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,2,2,518.3349999999998,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,3,0,599.4,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,3,1,557.135,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,3,2,561.2,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,4,0,470.05,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,4,1,569.71,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,4,2,464.2000000000001,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,5,0,462.37500000000006,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,5,1,452.74,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,5,2,462.29,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,6,0,460.4,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,6,1,456.75000000000006,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,6,2,454.7,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,7,0,472.75,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,7,1,476.15,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,7,2,561.835,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,8,0,556.2,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,8,1,616.9799999999998,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,8,2,627.26,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,9,0,396.965,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,9,1,415.345,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,9,2,405.885,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,10,0,472.30000000000007,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,10,1,451.35,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,10,2,461.2,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,11,0,504.895,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,11,1,468.265,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,11,2,493.9,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,12,0,580.0999999999998,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,12,1,616.065,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,12,2,532.85,train,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-100,8,2,83.275,test,MLP,tol,0.1,maxIter,100
DGS,MLP-tol-0.1-maxIter-20,1,0,311.875,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,1,1,319.87,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,1,2,330.30499999999995,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,2,0,272.37,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,2,1,359.385,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,2,2,375.15,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,3,0,319.29,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,3,1,372.765,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,3,2,372.035,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,4,0,360.55500000000006,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,4,1,392.24,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,4,2,428.295,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,5,0,235.855,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,5,1,246.57,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,5,2,341.465,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,6,0,291.0,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,6,1,297.45,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,6,2,307.75,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,7,0,300.33,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,7,1,301.77,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,7,2,368.465,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,8,0,284.65,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,8,1,462.6,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,8,2,397.18,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,9,0,265.525,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,9,1,223.735,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,9,2,314.18499999999995,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,10,0,319.05,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,10,1,289.7,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,10,2,290.6,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,11,0,422.68,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,11,1,385.35,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,11,2,348.25,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,12,0,454.95,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,12,1,412.755,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-0.1-maxIter-20,12,2,356.4,train,MLP,tol,0.1,maxIter,20
DGS,MLP-tol-1e-06-maxIter-10,1,0,142.245,train,MLP,tol,1e-06,maxIter,10
