dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,DT-maxDepth-15-maxBins-32,11,0,1915.915,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,11,1,1838.19,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,11,2,1941.655,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,12,0,1705.36,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,12,1,1749.82,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,12,2,1766.55,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,1,0,2454.16,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,1,1,2424.33,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,1,2,2478.305,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,2,0,3284.105,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,2,1,3327.515000000001,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,2,2,3325.425,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,3,0,4222.4000000000015,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,3,1,4375.05,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,3,2,4444.285,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,4,0,5297.675,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,4,1,5248.13,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,4,2,5259.1950000000015,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,5,0,2967.695,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,5,1,2987.18,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,5,2,3116.495,train,DT,maxDepth,5.0,maxBins,32
