dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DDF,DT-maxBins-16,0,1,65451544,1806260,2,27,train
DDF,DT-maxBins-16,0,1,65451544,1907108,2,26,train
DDF,DT-maxBins-16,0,1,65451544,2606840,2,25,train
DDF,DT-maxBins-16,0,1,65451544,2607652,2,24,train
DDF,DT-maxBins-16,0,1,65451544,2606928,2,23,train
DDF,DT-maxBins-16,0,1,65451544,2607700,2,22,train
DDF,DT-maxBins-16,0,1,65451544,2607028,2,21,train
DDF,DT-maxBins-16,0,1,65451544,2607572,2,20,train
DDF,DT-maxBins-16,0,1,65451544,1777248,2,29,train
DDF,DT-maxBins-16,0,1,65451544,2607344,2,19,train
DDF,DT-maxBins-16,0,1,65451544,1343112,2,41,train
DDF,DT-maxBins-16,0,1,65451544,1341324,2,43,train
DDF,DT-maxBins-16,0,2,65451544,3796244,2,2,train
DDF,DT-maxBins-16,0,2,65451544,4006404,2,1,train
DDF,DT-maxBins-16,0,2,65451544,4006108,2,0,train
DDF,DT-maxBins-16,0,1,65451544,1053316,2,60,test
DDF,DT-maxBins-16,0,1,65451544,1055868,2,59,test
DDF,DT-maxBins-16,0,1,65451544,1062160,2,58,test
DDF,DT-maxBins-16,0,1,65451544,1065940,2,57,test
DDF,DT-maxBins-16,0,1,65451544,1066632,2,56,test
DDF,DT-maxBins-16,0,1,65451544,1065536,2,55,test
DDF,DT-maxBins-16,0,1,65451544,1342348,2,42,train
DDF,DT-maxBins-16,0,1,65451544,1067744,2,54,test
DDF,DT-maxBins-16,0,1,65451544,1151936,2,52,test
DDF,DT-maxBins-16,0,1,65451544,1240900,2,51,test
DDF,DT-maxBins-16,0,1,65451544,1242412,2,50,test
DDF,DT-maxBins-16,0,1,65451544,1244420,2,49,test
DDF,DT-maxBins-16,0,1,65451544,1307516,2,48,train
DDF,DT-maxBins-16,0,1,65451544,1318208,2,47,train
DDF,DT-maxBins-16,0,1,65451544,1318328,2,46,train
DDF,DT-maxBins-16,0,1,65451544,1329948,2,45,train
DDF,DT-maxBins-16,0,1,65451544,1328716,2,44,train
DDF,DT-maxBins-16,0,1,65451544,1062704,2,53,test
DDF,DT-maxBins-16,0,2,65451544,3627716,2,3,train
DDF,DT-maxBins-16,0,1,65451544,2607376,2,18,train
DDF,DT-maxBins-16,0,1,65451544,2607392,2,16,train
DDF,DT-maxBins-16,0,0,65451544,1092056,2,51,test
