dataset,algorithm,platformId,runId,NetIn,NetOut,node,timeIndex,phase
DDF,DT-maxBins-16,0,2,560673,555307,3,17,train
DDF,DT-maxBins-16,0,2,4088,1590,3,16,train
DDF,DT-maxBins-16,0,2,1864,1277,3,15,train
DDF,DT-maxBins-16,0,2,2273,861,3,14,train
DDF,DT-maxBins-16,0,2,2079,1079,3,13,train
DDF,DT-maxBins-16,0,2,2482,1847,3,12,train
DDF,DT-maxBins-16,0,2,449589,39858177,3,11,train
DDF,DT-maxBins-16,0,2,31964920,53780169,3,10,train
DDF,DT-maxBins-16,0,1,8421592,25890830,3,58,test
DDF,DT-maxBins-16,0,2,5388668,66539761,3,9,train
DDF,DT-maxBins-16,0,2,306905,49154746,3,7,train
DDF,DT-maxBins-16,0,2,16562134,29628019,3,6,train
DDF,DT-maxBins-16,0,2,125235,16382943,3,5,train
DDF,DT-maxBins-16,0,2,4076,3030,3,4,train
DDF,DT-maxBins-16,0,2,35037,28357,3,3,train
DDF,DT-maxBins-16,0,2,28096,23774,3,2,train
DDF,DT-maxBins-16,0,2,15887,13767,3,1,train
DDF,DT-maxBins-16,0,2,0,0,3,0,train
DDF,DT-maxBins-16,0,1,9944373,25149411,3,60,test
DDF,DT-maxBins-16,0,2,58987362,81578879,3,8,train
DDF,DT-maxBins-16,0,2,1767,767,3,19,train
DDF,DT-maxBins-16,0,1,4431,1381,3,34,train
DDF,DT-maxBins-16,0,1,12430,11020,3,32,train
DDF,DT-maxBins-16,0,1,298177,48572527,3,7,train
DDF,DT-maxBins-16,0,1,16555935,28699398,3,6,train
DDF,DT-maxBins-16,0,1,125476,16381809,3,5,train
DDF,DT-maxBins-16,0,1,4124,3540,3,4,train
DDF,DT-maxBins-16,0,1,34883,27325,3,3,train
DDF,DT-maxBins-16,0,1,23732,23524,3,2,train
DDF,DT-maxBins-16,0,1,14592,14225,3,1,train
DDF,DT-maxBins-16,0,1,0,0,3,0,train
DDF,DT-maxBins-16,0,0,8390856,25972710,3,59,test
DDF,DT-maxBins-16,0,1,56791879,76640667,3,8,train
DDF,DT-maxBins-16,0,0,3888285,16136330,3,58,test
DDF,DT-maxBins-16,0,0,8050,1185207,3,56,test
DDF,DT-maxBins-16,0,0,33337347,79926794,3,55,test
DDF,DT-maxBins-16,0,0,16802,2007,3,54,test
DDF,DT-maxBins-16,0,0,13054,1129,3,53,test
DDF,DT-maxBins-16,0,0,1861,1277,3,52,test
DDF,DT-maxBins-16,0,0,2270,861,3,51,test
DDF,DT-maxBins-16,0,0,1764,767,3,50,test
DDF,DT-maxBins-16,0,0,2584237,9924967,3,49,test
DDF,DT-maxBins-16,0,0,10060880,10593922,3,48,test
DDF,DT-maxBins-16,0,0,1308847,33487374,3,57,test
DDF,DT-maxBins-16,0,1,62979,27227382,3,33,train
DDF,DT-maxBins-16,0,1,6087407,71971071,3,9,train
DDF,DT-maxBins-16,0,1,363132,29333691,3,11,train
DDF,DT-maxBins-16,0,1,11860,1587,3,31,train
DDF,DT-maxBins-16,0,1,16295,1861,3,30,train
DDF,DT-maxBins-16,0,1,3556,913,3,29,train
DDF,DT-maxBins-16,0,1,11814,1587,3,28,train
DDF,DT-maxBins-16,0,1,1763,767,3,27,train
DDF,DT-maxBins-16,0,1,642125,9145296,3,26,train
DDF,DT-maxBins-16,0,1,1861,1277,3,25,train
DDF,DT-maxBins-16,0,1,1763,767,3,24,train
DDF,DT-maxBins-16,0,1,2271,861,3,23,train
DDF,DT-maxBins-16,0,1,38658015,66562787,3,10,train
DDF,DT-maxBins-16,0,1,7980,7396,3,22,train
DDF,DT-maxBins-16,0,1,5315,1441,3,20,train
DDF,DT-maxBins-16,0,1,1913,1381,3,19,train
