dataset,algorithm,platformId,runId,MemTotal,MemFree,node,time,phase
DDF,KM-tol-1e-06-maxIter-100,12,1,65451488,5066852,3,04/23/21 17 2021 12:17:38. 505,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451488,5063820,3,04/23/21 17 2021 12:17:39. 543,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,3580940,3,04/23/21 17 2021 12:17:24. 376,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,2906764,3,04/23/21 17 2021 12:17:25. 539,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,2677452,3,04/23/21 17 2021 12:17:26. 874,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,1634676,3,04/23/21 17 2021 12:17:27. 890,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,1320928,3,04/23/21 17 2021 12:17:28. 912,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,1308516,3,04/23/21 17 2021 12:17:30. 119,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,1301408,3,04/23/21 17 2021 12:17:31. 285,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,1291956,3,04/23/21 17 2021 12:17:32. 308,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,1275884,3,04/23/21 17 2021 12:17:33. 349,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,1261776,3,04/23/21 17 2021 12:17:34. 397,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,1277148,3,04/23/21 17 2021 12:17:35. 438,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,1275824,3,04/23/21 17 2021 12:17:36. 479,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,669244,3,04/23/21 17 2021 12:17:37. 500,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,666196,3,04/23/21 17 2021 12:17:38. 521,train
DDF,KM-tol-1e-06-maxIter-100,12,1,65451444,664760,3,04/23/21 17 2021 12:17:39. 553,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,4570580,0,04/23/21 18 2021 12:18:26. 327,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,3747852,0,04/23/21 18 2021 12:18:27. 625,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,3466620,0,04/23/21 18 2021 12:18:28. 836,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2546560,0,04/23/21 18 2021 12:18:29. 856,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2542444,0,04/23/21 18 2021 12:18:30. 895,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2507384,0,04/23/21 18 2021 12:18:32. 022,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2504500,0,04/23/21 18 2021 12:18:33. 045,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2463756,0,04/23/21 18 2021 12:18:34. 070,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2448392,0,04/23/21 18 2021 12:18:35. 096,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2446608,0,04/23/21 18 2021 12:18:36. 123,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2258120,0,04/23/21 18 2021 12:18:37. 140,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2228540,0,04/23/21 18 2021 12:18:38. 154,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1993988,0,04/23/21 18 2021 12:18:39. 207,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1660624,0,04/23/21 18 2021 12:18:40. 349,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1676176,0,04/23/21 18 2021 12:18:41. 376,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1671424,0,04/23/21 18 2021 12:18:42. 390,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,4570580,1,04/23/21 18 2021 12:18:26. 327,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,3747852,1,04/23/21 18 2021 12:18:27. 625,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,3466620,1,04/23/21 18 2021 12:18:28. 836,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2546560,1,04/23/21 18 2021 12:18:29. 856,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2542444,1,04/23/21 18 2021 12:18:30. 895,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2507384,1,04/23/21 18 2021 12:18:32. 022,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2504500,1,04/23/21 18 2021 12:18:33. 045,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2463756,1,04/23/21 18 2021 12:18:34. 070,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2448392,1,04/23/21 18 2021 12:18:35. 096,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2446608,1,04/23/21 18 2021 12:18:36. 123,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2258120,1,04/23/21 18 2021 12:18:37. 140,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2228540,1,04/23/21 18 2021 12:18:38. 154,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1993988,1,04/23/21 18 2021 12:18:39. 207,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1660624,1,04/23/21 18 2021 12:18:40. 349,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1676176,1,04/23/21 18 2021 12:18:41. 376,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1671424,1,04/23/21 18 2021 12:18:42. 390,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,7857444,1,04/23/21 18 2021 12:18:26. 378,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,7540848,1,04/23/21 18 2021 12:18:27. 574,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,6797560,1,04/23/21 18 2021 12:18:28. 775,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5892636,1,04/23/21 18 2021 12:18:29. 818,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5696580,1,04/23/21 18 2021 12:18:30. 838,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5690704,1,04/23/21 18 2021 12:18:31. 932,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5664924,1,04/23/21 18 2021 12:18:32. 952,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5630600,1,04/23/21 18 2021 12:18:33. 979,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5619064,1,04/23/21 18 2021 12:18:35. 007,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5630228,1,04/23/21 18 2021 12:18:36. 035,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5562552,1,04/23/21 18 2021 12:18:37. 057,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5561440,1,04/23/21 18 2021 12:18:38. 083,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5458632,1,04/23/21 18 2021 12:18:39. 205,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,4777988,1,04/23/21 18 2021 12:18:40. 274,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,4793452,1,04/23/21 18 2021 12:18:41. 292,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,4791060,1,04/23/21 18 2021 12:18:42. 308,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,4570580,2,04/23/21 18 2021 12:18:26. 327,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,3747852,2,04/23/21 18 2021 12:18:27. 625,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,3466620,2,04/23/21 18 2021 12:18:28. 836,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2546560,2,04/23/21 18 2021 12:18:29. 856,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2542444,2,04/23/21 18 2021 12:18:30. 895,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2507384,2,04/23/21 18 2021 12:18:32. 022,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2504500,2,04/23/21 18 2021 12:18:33. 045,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2463756,2,04/23/21 18 2021 12:18:34. 070,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2448392,2,04/23/21 18 2021 12:18:35. 096,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2446608,2,04/23/21 18 2021 12:18:36. 123,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2258120,2,04/23/21 18 2021 12:18:37. 140,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2228540,2,04/23/21 18 2021 12:18:38. 154,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1993988,2,04/23/21 18 2021 12:18:39. 207,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1660624,2,04/23/21 18 2021 12:18:40. 349,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1676176,2,04/23/21 18 2021 12:18:41. 376,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1671424,2,04/23/21 18 2021 12:18:42. 390,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,7857444,2,04/23/21 18 2021 12:18:26. 378,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,7540848,2,04/23/21 18 2021 12:18:27. 574,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,6797560,2,04/23/21 18 2021 12:18:28. 775,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5892636,2,04/23/21 18 2021 12:18:29. 818,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5696580,2,04/23/21 18 2021 12:18:30. 838,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5690704,2,04/23/21 18 2021 12:18:31. 932,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5664924,2,04/23/21 18 2021 12:18:32. 952,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5630600,2,04/23/21 18 2021 12:18:33. 979,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5619064,2,04/23/21 18 2021 12:18:35. 007,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5630228,2,04/23/21 18 2021 12:18:36. 035,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5562552,2,04/23/21 18 2021 12:18:37. 057,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5561440,2,04/23/21 18 2021 12:18:38. 083,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5458632,2,04/23/21 18 2021 12:18:39. 205,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,4777988,2,04/23/21 18 2021 12:18:40. 274,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,4793452,2,04/23/21 18 2021 12:18:41. 292,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,4791060,2,04/23/21 18 2021 12:18:42. 308,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,7419288,2,04/23/21 18 2021 12:18:26. 819,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,6844660,2,04/23/21 18 2021 12:18:28. 043,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5872296,2,04/23/21 18 2021 12:18:29. 182,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5480184,2,04/23/21 18 2021 12:18:30. 201,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5451440,2,04/23/21 18 2021 12:18:31. 403,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5450292,2,04/23/21 18 2021 12:18:32. 493,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5449416,2,04/23/21 18 2021 12:18:33. 519,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5443208,2,04/23/21 18 2021 12:18:34. 543,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5434588,2,04/23/21 18 2021 12:18:35. 572,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5446588,2,04/23/21 18 2021 12:18:36. 599,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5435440,2,04/23/21 18 2021 12:18:37. 626,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5433196,2,04/23/21 18 2021 12:18:38. 652,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,4925892,2,04/23/21 18 2021 12:18:39. 691,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,4921720,2,04/23/21 18 2021 12:18:40. 713,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,4922812,2,04/23/21 18 2021 12:18:41. 735,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,4920932,2,04/23/21 18 2021 12:18:42. 775,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,4570580,3,04/23/21 18 2021 12:18:26. 327,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,3747852,3,04/23/21 18 2021 12:18:27. 625,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,3466620,3,04/23/21 18 2021 12:18:28. 836,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2546560,3,04/23/21 18 2021 12:18:29. 856,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2542444,3,04/23/21 18 2021 12:18:30. 895,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2507384,3,04/23/21 18 2021 12:18:32. 022,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2504500,3,04/23/21 18 2021 12:18:33. 045,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2463756,3,04/23/21 18 2021 12:18:34. 070,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2448392,3,04/23/21 18 2021 12:18:35. 096,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2446608,3,04/23/21 18 2021 12:18:36. 123,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2258120,3,04/23/21 18 2021 12:18:37. 140,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,2228540,3,04/23/21 18 2021 12:18:38. 154,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1993988,3,04/23/21 18 2021 12:18:39. 207,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1660624,3,04/23/21 18 2021 12:18:40. 349,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1676176,3,04/23/21 18 2021 12:18:41. 376,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451544,1671424,3,04/23/21 18 2021 12:18:42. 390,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,7857444,3,04/23/21 18 2021 12:18:26. 378,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,7540848,3,04/23/21 18 2021 12:18:27. 574,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,6797560,3,04/23/21 18 2021 12:18:28. 775,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5892636,3,04/23/21 18 2021 12:18:29. 818,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5696580,3,04/23/21 18 2021 12:18:30. 838,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5690704,3,04/23/21 18 2021 12:18:31. 932,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5664924,3,04/23/21 18 2021 12:18:32. 952,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5630600,3,04/23/21 18 2021 12:18:33. 979,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5619064,3,04/23/21 18 2021 12:18:35. 007,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5630228,3,04/23/21 18 2021 12:18:36. 035,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5562552,3,04/23/21 18 2021 12:18:37. 057,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5561440,3,04/23/21 18 2021 12:18:38. 083,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,5458632,3,04/23/21 18 2021 12:18:39. 205,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,4777988,3,04/23/21 18 2021 12:18:40. 274,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,4793452,3,04/23/21 18 2021 12:18:41. 292,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451520,4791060,3,04/23/21 18 2021 12:18:42. 308,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,7419288,3,04/23/21 18 2021 12:18:26. 819,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,6844660,3,04/23/21 18 2021 12:18:28. 043,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5872296,3,04/23/21 18 2021 12:18:29. 182,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5480184,3,04/23/21 18 2021 12:18:30. 201,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5451440,3,04/23/21 18 2021 12:18:31. 403,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5450292,3,04/23/21 18 2021 12:18:32. 493,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5449416,3,04/23/21 18 2021 12:18:33. 519,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5443208,3,04/23/21 18 2021 12:18:34. 543,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5434588,3,04/23/21 18 2021 12:18:35. 572,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5446588,3,04/23/21 18 2021 12:18:36. 599,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5435440,3,04/23/21 18 2021 12:18:37. 626,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,5433196,3,04/23/21 18 2021 12:18:38. 652,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,4925892,3,04/23/21 18 2021 12:18:39. 691,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,4921720,3,04/23/21 18 2021 12:18:40. 713,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,4922812,3,04/23/21 18 2021 12:18:41. 735,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451488,4920932,3,04/23/21 18 2021 12:18:42. 775,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,3663356,3,04/23/21 18 2021 12:18:26. 175,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,2792972,3,04/23/21 18 2021 12:18:27. 363,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,2718792,3,04/23/21 18 2021 12:18:28. 686,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,1390168,3,04/23/21 18 2021 12:18:29. 739,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,1273248,3,04/23/21 18 2021 12:18:30. 791,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,1233788,3,04/23/21 18 2021 12:18:32. 092,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,1233184,3,04/23/21 18 2021 12:18:33. 140,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,1228992,3,04/23/21 18 2021 12:18:34. 166,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,1220780,3,04/23/21 18 2021 12:18:35. 203,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,1211768,3,04/23/21 18 2021 12:18:36. 242,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,1204068,3,04/23/21 18 2021 12:18:37. 272,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,1201828,3,04/23/21 18 2021 12:18:38. 316,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,1053680,3,04/23/21 18 2021 12:18:39. 376,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,746728,3,04/23/21 18 2021 12:18:40. 401,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,755948,3,04/23/21 18 2021 12:18:41. 421,train
DDF,KM-tol-1e-06-maxIter-100,12,2,65451444,754872,3,04/23/21 18 2021 12:18:42. 472,train
DDF,KM-tol-1e-06-maxIter-100,1,0,65451544,4301804,0,04/23/21 44 2021 11:44:01. 757,test
DDF,KM-tol-1e-06-maxIter-100,1,0,65451544,4301804,1,04/23/21 44 2021 11:44:01. 757,test
DDF,KM-tol-1e-06-maxIter-100,1,0,65451520,10396604,1,04/23/21 44 2021 11:44:01. 094,test
DDF,KM-tol-1e-06-maxIter-100,1,0,65451544,4301804,2,04/23/21 44 2021 11:44:01. 757,test
DDF,KM-tol-1e-06-maxIter-100,1,0,65451520,10396604,2,04/23/21 44 2021 11:44:01. 094,test
DDF,KM-tol-1e-06-maxIter-100,1,0,65451544,4301804,3,04/23/21 44 2021 11:44:01. 757,test
DDF,KM-tol-1e-06-maxIter-100,1,0,65451520,10396604,3,04/23/21 44 2021 11:44:01. 094,test
DDF,KM-tol-1e-06-maxIter-100,1,0,65451444,3258780,3,04/23/21 44 2021 11:44:01. 101,test
DDF,KM-tol-1e-06-maxIter-100,2,0,65451544,4030296,0,04/23/21 46 2021 11:46:52. 483,test
DDF,KM-tol-1e-06-maxIter-100,2,0,65451544,4030296,1,04/23/21 46 2021 11:46:52. 483,test
DDF,KM-tol-1e-06-maxIter-100,2,0,65451520,8203728,1,04/23/21 46 2021 11:46:52. 148,test
DDF,KM-tol-1e-06-maxIter-100,2,0,65451544,4030296,2,04/23/21 46 2021 11:46:52. 483,test
DDF,KM-tol-1e-06-maxIter-100,2,0,65451520,8203728,2,04/23/21 46 2021 11:46:52. 148,test
DDF,KM-tol-1e-06-maxIter-100,2,0,65451488,8269812,2,04/23/21 46 2021 11:46:52. 232,test
DDF,KM-tol-1e-06-maxIter-100,2,0,65451544,4030296,3,04/23/21 46 2021 11:46:52. 483,test
DDF,KM-tol-1e-06-maxIter-100,2,0,65451520,8203728,3,04/23/21 46 2021 11:46:52. 148,test
DDF,KM-tol-1e-06-maxIter-100,2,0,65451488,8269812,3,04/23/21 46 2021 11:46:52. 232,test
DDF,KM-tol-1e-06-maxIter-100,2,0,65451444,3209160,3,04/23/21 46 2021 11:46:52. 781,test
DDF,KM-tol-1e-06-maxIter-100,3,0,65451544,1709236,0,04/23/21 49 2021 11:49:40. 305,test
DDF,KM-tol-1e-06-maxIter-100,3,0,65451544,1709236,1,04/23/21 49 2021 11:49:40. 305,test
DDF,KM-tol-1e-06-maxIter-100,3,0,65451520,8150136,1,04/23/21 49 2021 11:49:40. 453,test
DDF,KM-tol-1e-06-maxIter-100,3,0,65451544,1709236,2,04/23/21 49 2021 11:49:40. 305,test
DDF,KM-tol-1e-06-maxIter-100,3,0,65451520,8150136,2,04/23/21 49 2021 11:49:40. 453,test
DDF,KM-tol-1e-06-maxIter-100,3,0,65451488,8247252,2,04/23/21 49 2021 11:49:40. 814,test
DDF,KM-tol-1e-06-maxIter-100,3,0,65451544,1709236,3,04/23/21 49 2021 11:49:40. 305,test
DDF,KM-tol-1e-06-maxIter-100,3,0,65451520,8150136,3,04/23/21 49 2021 11:49:40. 453,test
DDF,KM-tol-1e-06-maxIter-100,3,0,65451488,8247252,3,04/23/21 49 2021 11:49:40. 814,test
DDF,KM-tol-1e-06-maxIter-100,3,0,65451444,741504,3,04/23/21 49 2021 11:49:40. 508,test
DDF,KM-tol-1e-06-maxIter-100,3,1,65451544,1612348,0,04/23/21 50 2021 11:50:38. 128,test
DDF,KM-tol-1e-06-maxIter-100,3,1,65451544,1612348,1,04/23/21 50 2021 11:50:38. 128,test
DDF,KM-tol-1e-06-maxIter-100,3,1,65451520,8125304,1,04/23/21 50 2021 11:50:38. 686,test
DDF,KM-tol-1e-06-maxIter-100,3,1,65451544,1612348,2,04/23/21 50 2021 11:50:38. 128,test
DDF,KM-tol-1e-06-maxIter-100,3,1,65451520,8125304,2,04/23/21 50 2021 11:50:38. 686,test
DDF,KM-tol-1e-06-maxIter-100,3,1,65451488,8228056,2,04/23/21 50 2021 11:50:38. 055,test
DDF,KM-tol-1e-06-maxIter-100,3,1,65451544,1612348,3,04/23/21 50 2021 11:50:38. 128,test
DDF,KM-tol-1e-06-maxIter-100,3,1,65451520,8125304,3,04/23/21 50 2021 11:50:38. 686,test
DDF,KM-tol-1e-06-maxIter-100,3,1,65451488,8228056,3,04/23/21 50 2021 11:50:38. 055,test
DDF,KM-tol-1e-06-maxIter-100,3,1,65451444,724412,3,04/23/21 50 2021 11:50:38. 982,test
DDF,KM-tol-1e-06-maxIter-100,4,0,65451544,1607796,0,04/23/21 52 2021 11:52:34. 474,test
DDF,KM-tol-1e-06-maxIter-100,4,0,65451544,1607796,1,04/23/21 52 2021 11:52:34. 474,test
DDF,KM-tol-1e-06-maxIter-100,4,0,65451520,5970904,1,04/23/21 52 2021 11:52:34. 782,test
DDF,KM-tol-1e-06-maxIter-100,4,0,65451544,1607796,2,04/23/21 52 2021 11:52:34. 474,test
DDF,KM-tol-1e-06-maxIter-100,4,0,65451520,5970904,2,04/23/21 52 2021 11:52:34. 782,test
DDF,KM-tol-1e-06-maxIter-100,4,0,65451488,5964420,2,04/23/21 52 2021 11:52:34. 215,test
DDF,KM-tol-1e-06-maxIter-100,4,0,65451544,1607796,3,04/23/21 52 2021 11:52:34. 474,test
DDF,KM-tol-1e-06-maxIter-100,4,0,65451520,5970904,3,04/23/21 52 2021 11:52:34. 782,test
DDF,KM-tol-1e-06-maxIter-100,4,0,65451488,5964420,3,04/23/21 52 2021 11:52:34. 215,test
DDF,KM-tol-1e-06-maxIter-100,4,0,65451444,593488,3,04/23/21 52 2021 11:52:34. 264,test
DDF,KM-tol-1e-06-maxIter-100,4,2,65451544,1563504,0,04/23/21 54 2021 11:54:31. 722,test
DDF,KM-tol-1e-06-maxIter-100,4,2,65451544,1563504,1,04/23/21 54 2021 11:54:31. 722,test
DDF,KM-tol-1e-06-maxIter-100,4,2,65451520,5881320,1,04/23/21 54 2021 11:54:31. 437,test
DDF,KM-tol-1e-06-maxIter-100,4,2,65451544,1563504,2,04/23/21 54 2021 11:54:31. 722,test
DDF,KM-tol-1e-06-maxIter-100,4,2,65451520,5881320,2,04/23/21 54 2021 11:54:31. 437,test
DDF,KM-tol-1e-06-maxIter-100,4,2,65451488,6049248,2,04/23/21 54 2021 11:54:31. 927,test
DDF,KM-tol-1e-06-maxIter-100,4,2,65451544,1563504,3,04/23/21 54 2021 11:54:31. 722,test
DDF,KM-tol-1e-06-maxIter-100,4,2,65451520,5881320,3,04/23/21 54 2021 11:54:31. 437,test
DDF,KM-tol-1e-06-maxIter-100,4,2,65451488,6049248,3,04/23/21 54 2021 11:54:31. 927,test
DDF,KM-tol-1e-06-maxIter-100,4,2,65451444,621556,3,04/23/21 54 2021 11:54:31. 071,test
DDF,KM-tol-1e-06-maxIter-100,5,1,65451544,3554600,0,04/23/21 56 2021 11:56:20. 541,test
DDF,KM-tol-1e-06-maxIter-100,5,1,65451544,3554600,1,04/23/21 56 2021 11:56:20. 541,test
DDF,KM-tol-1e-06-maxIter-100,5,1,65451520,10196456,1,04/23/21 56 2021 11:56:20. 984,test
DDF,KM-tol-1e-06-maxIter-100,5,1,65451544,3554600,2,04/23/21 56 2021 11:56:20. 541,test
DDF,KM-tol-1e-06-maxIter-100,5,1,65451520,10196456,2,04/23/21 56 2021 11:56:20. 984,test
