dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,KM-tol-0.1-maxIter-100,11,1,2374.13,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,11,2,2463.04,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,12,0,2482.79,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,12,1,2617.02,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,12,2,2472.97,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-20,1,0,925.48,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,1,1,895.52,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,1,2,924.465,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,2,0,1119.15,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,2,1,1138.825,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,2,2,1124.0800000000004,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,3,0,1567.395,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,3,1,1572.705,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,3,2,1573.9800000000002,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,4,0,1804.1600000000005,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,4,1,1826.14,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,4,2,1788.33,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,5,0,1148.645,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,5,1,946.43,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,5,2,1028.72,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,6,0,1324.27,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,6,1,1359.175,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,6,2,1357.67,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,7,0,2019.5799999999995,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,7,1,1978.375,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,7,2,1821.35,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,8,0,2289.98,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,8,1,2342.58,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,8,2,2421.85,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,9,0,1346.665,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,9,1,1356.985,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,9,2,1526.4250000000004,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,10,0,1843.83,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,10,1,1947.19,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,10,2,1966.105,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,11,0,2659.335,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,11,1,2273.360000000001,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,11,2,2424.41,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,12,0,2486.705,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,12,1,2523.76,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-0.1-maxIter-20,12,2,2491.6450000000004,train,KM,tol,0.1,maxIter,20
DDF,KM-tol-1e-06-maxIter-10,1,0,932.87,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,1,1,918.355,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,1,2,927.38,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,2,0,1144.86,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,2,1,1140.235,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,2,2,1021.69,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,3,0,1533.645,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,3,1,1534.7599999999998,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,3,2,1440.82,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,4,0,1838.19,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,4,1,1808.16,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,4,2,1799.8750000000002,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,5,0,1034.43,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,5,1,944.43,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,5,2,1048.9899999999998,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,6,0,1379.765,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,6,1,1288.44,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,6,2,1437.78,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,7,0,2189.2,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,7,1,1943.5199999999993,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,7,2,1949.74,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,8,0,2337.53,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,8,1,2417.57,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,8,2,2288.58,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,9,0,1249.73,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,9,1,1154.47,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,9,2,1143.1150000000002,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,10,0,1769.255,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,10,1,2063.79,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,10,2,1938.0,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,11,0,2434.575,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,11,1,2511.925,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,11,2,2468.715,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,12,0,2617.945,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,12,1,2683.265000000001,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-10,12,2,2656.01,train,KM,tol,1e-06,maxIter,10
DDF,KM-tol-1e-06-maxIter-100,1,0,908.495,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,1,1,855.9999999999999,train,KM,tol,1e-06,maxIter,100
