dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,MLP-tol-0.0001-maxIter-100,1,2,375.67,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,2,0,468.13,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,2,1,484.9,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,2,2,477.35,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,3,0,733.6500000000002,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,3,1,630.45,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,3,2,621.75,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,4,0,736.6,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,4,1,849.2150000000001,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,4,2,730.05,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,5,0,672.2049999999998,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,5,1,534.255,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,5,2,543.61,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,6,0,715.5999999999998,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,6,1,904.97,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,6,2,699.055,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,7,0,1103.26,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,7,1,1118.005,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,7,2,1286.26,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,8,0,1644.4,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,8,1,1358.45,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,8,2,1779.875,test,MLP,tol,0.0001,maxIter,100
