dataset,algorithm,platformId,runId,NetIn,NetOut,node,timeIndex,phase
DGS,BKM-maxIter-15,0,2,36713,29980,3,3,train
DGS,BKM-maxIter-15,0,2,23731,23524,3,2,train
DGS,BKM-maxIter-15,0,2,15054,13705,3,1,train
DGS,BKM-maxIter-15,0,2,0,0,3,0,train
DGS,BKM-maxIter-15,0,1,23464494,78417116,3,13,train
DGS,BKM-maxIter-15,0,1,18707620,54705867,3,12,train
DGS,BKM-maxIter-15,0,1,13465734,46795851,3,11,train
DGS,BKM-maxIter-15,0,1,6613939,23545426,3,10,train
DGS,BKM-maxIter-15,0,1,11020946,27093906,3,9,train
DGS,BKM-maxIter-15,0,1,13777786,37810848,3,8,train
DGS,BKM-maxIter-15,0,1,116951,17273482,3,7,train
DGS,BKM-maxIter-15,0,1,16619930,41825717,3,6,train
DGS,BKM-maxIter-15,0,2,4841,965,3,4,train
DGS,BKM-maxIter-100,0,0,147,1574,0,4,train
DGS,BKM-maxIter-15,0,2,147,1575,2,4,train
DGS,BKM-maxIter-15,0,2,4910,3675,2,2,train
DGS,BKM-maxIter-15,0,0,0,0,2,0,train
DGS,BKM-maxIter-15,0,2,17821142,192667,1,13,train
DGS,BKM-maxIter-15,0,2,17692985,169352,1,12,train
DGS,BKM-maxIter-15,0,2,14552429,80951,1,11,train
DGS,BKM-maxIter-15,0,2,6440709,37878,1,10,train
DGS,BKM-maxIter-15,0,2,5079207,30129,1,9,train
DGS,BKM-maxIter-15,0,2,13044486,46244,1,8,train
DGS,BKM-maxIter-15,0,2,1741,2103,1,7,train
DGS,BKM-maxIter-15,0,2,16507515,112536,1,6,train
DGS,BKM-maxIter-15,0,2,95,290,1,5,train
DGS,BKM-maxIter-15,0,2,241,2082,1,4,train
DGS,BKM-maxIter-15,0,2,5015,7225,1,3,train
DGS,BKM-maxIter-15,0,2,2900,2787,1,2,train
DGS,BKM-maxIter-15,0,2,189,797,1,1,train
DGS,BKM-maxIter-15,0,2,0,0,1,0,train
DGS,BKM-maxIter-15,0,1,22319645,223757,1,13,train
DGS,BKM-maxIter-15,0,1,13091749,149226,1,12,train
DGS,BKM-maxIter-15,0,1,17433942,85283,1,11,train
DGS,BKM-maxIter-15,0,1,5773845,27344,1,10,train
DGS,BKM-maxIter-15,0,1,5614909,30433,1,9,train
DGS,BKM-maxIter-15,0,1,11596168,40780,1,8,train
DGS,BKM-maxIter-15,0,1,26638,26861,1,7,train
DGS,BKM-maxIter-15,0,1,16497845,123627,1,6,train
DGS,BKM-maxIter-15,0,1,360,290,1,5,train
DGS,BKM-maxIter-15,0,1,189,797,1,4,train
DGS,BKM-maxIter-15,0,0,189,797,2,1,train
DGS,BKM-maxIter-15,0,0,2892,3960,2,2,train
DGS,BKM-maxIter-15,0,0,5127,7337,2,3,train
DGS,BKM-maxIter-15,0,0,9985,953,2,4,train
DGS,BKM-maxIter-15,0,2,95,290,2,1,train
DGS,BKM-maxIter-15,0,2,0,0,2,0,train
DGS,BKM-maxIter-15,0,1,21614023,215847,2,13,train
DGS,BKM-maxIter-15,0,1,12647527,145773,2,12,train
DGS,BKM-maxIter-15,0,1,13937923,87507,2,11,train
DGS,BKM-maxIter-15,0,1,5012386,72434,2,10,train
DGS,BKM-maxIter-15,0,1,5643679,29302,2,9,train
