dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DDF,MLP-maxIter-10,0,0,65451544,2012908,2,33,test
DDF,MLP-maxIter-10,0,0,65451544,1990668,2,34,test
DDF,MLP-maxIter-10,0,0,65451544,1681344,2,35,test
DDF,MLP-maxIter-10,0,0,65451544,2034572,2,26,train
DDF,MLP-maxIter-10,0,2,65451544,3442616,1,12,train
DDF,MLP-maxIter-10,0,0,65451544,5177636,3,20,train
DDF,MLP-maxIter-10,0,0,65451544,5154412,3,22,train
DDF,MLP-tol-1e-06,0,0,65451572,3426208,0,7,train
DDF,MLP-tol-1e-06,0,0,65451572,3425412,0,8,train
DDF,MLP-tol-1e-06,0,0,65451572,3423608,0,9,train
DDF,MLP-tol-1e-06,0,0,65451572,3395340,0,10,train
DDF,MLP-tol-1e-06,0,0,65451572,3392708,0,11,train
DDF,MLP-tol-1e-06,0,0,65451572,3398228,0,12,train
DDF,MLP-tol-1e-06,0,0,65451572,3398188,0,13,train
DDF,MLP-tol-1e-06,0,0,65451572,3397612,0,14,train
DDF,MLP-tol-1e-06,0,0,65451572,3396808,0,15,train
DDF,MLP-tol-1e-06,0,0,65451572,3396232,0,16,train
DDF,MLP-tol-1e-06,0,0,65451572,3395688,0,17,train
DDF,MLP-tol-1e-06,0,0,65451572,2591912,0,18,train
DDF,MLP-tol-1e-06,0,0,65451572,2364600,0,19,train
DDF,MLP-tol-1e-06,0,0,65451572,2260868,0,20,train
DDF,MLP-tol-1e-06,0,0,65451572,2207256,0,21,train
DDF,MLP-tol-1e-06,0,0,65451572,2017248,0,22,train
DDF,MLP-tol-1e-06,0,0,65451572,1895256,0,23,train
DDF,MLP-tol-1e-06,0,0,65451572,1890720,0,24,train
DDF,MLP-tol-1e-06,0,0,65451572,1687316,0,25,train
DDF,MLP-tol-1e-06,0,0,65451572,3673688,0,6,train
DDF,MLP-tol-1e-06,0,0,65451572,1536596,0,26,train
DDF,MLP-tol-1e-06,0,0,65451572,3722280,0,5,train
DDF,MLP-tol-1e-06,0,0,65451572,3952724,0,3,train
DDF,MLP-maxIter-10,0,2,65451544,4676824,3,28,train
DDF,MLP-maxIter-10,0,2,65451544,4268040,3,29,train
DDF,MLP-maxIter-10,0,2,65451544,4273568,3,30,train
DDF,MLP-maxIter-10,0,2,65451544,4273064,3,31,test
DDF,MLP-maxIter-10,0,2,65451544,4062376,3,32,test
DDF,MLP-maxIter-10,0,2,65451544,3999508,3,33,test
DDF,MLP-maxIter-10,0,2,65451544,3943216,3,34,test
DDF,MLP-maxIter-10,0,2,65451544,3904712,3,35,test
DDF,MLP-maxIter-10,0,2,65451544,3859740,3,36,test
DDF,MLP-maxIter-10,0,2,65451544,3832268,3,37,test
DDF,MLP-maxIter-10,0,2,65451544,3806004,3,38,test
DDF,MLP-maxIter-10,0,2,65451544,3667060,3,39,test
DDF,MLP-maxIter-10,0,2,65451544,3645224,3,40,test
DDF,MLP-maxIter-10,0,2,65451544,3604636,3,41,test
DDF,MLP-maxIter-10,0,2,65451544,3580360,3,42,test
DDF,MLP-maxIter-10,0,2,65451544,3559524,3,43,test
DDF,MLP-tol-1e-06,0,0,65451572,4292292,0,0,train
DDF,MLP-tol-1e-06,0,0,65451572,4292512,0,1,train
DDF,MLP-tol-1e-06,0,0,65451572,4091240,0,2,train
DDF,MLP-tol-1e-06,0,0,65451572,3956364,0,4,train
DDF,MLP-tol-1e-06,0,0,65451572,1563308,0,27,train
DDF,MLP-tol-1e-06,0,0,65451572,1557424,0,28,train
DDF,MLP-tol-1e-06,0,0,65451572,1557424,0,29,train
DDF,MLP-tol-1e-06,0,0,65451572,1224020,0,54,train
DDF,MLP-tol-1e-06,0,0,65451572,1185024,0,55,train
DDF,MLP-tol-1e-06,0,0,65451572,1304828,0,56,train
DDF,MLP-tol-1e-06,0,0,65451572,1285020,0,57,train
DDF,MLP-tol-1e-06,0,0,65451572,1244808,0,58,train
DDF,MLP-tol-1e-06,0,0,65451572,1225568,0,59,train
DDF,MLP-tol-1e-06,0,0,65451572,1187888,0,60,train
DDF,MLP-tol-1e-06,0,0,65451572,1287332,0,61,train
DDF,MLP-tol-1e-06,0,0,65451572,1266920,0,62,train
DDF,MLP-tol-1e-06,0,0,65451572,1229804,0,63,train
DDF,MLP-tol-1e-06,0,0,65451572,1212848,0,64,train
DDF,MLP-tol-1e-06,0,0,65451572,1194752,0,65,train
DDF,MLP-tol-1e-06,0,0,65451572,1306724,0,66,train
DDF,MLP-tol-1e-06,0,0,65451572,1289824,0,67,train
DDF,MLP-tol-1e-06,0,0,65451572,1271728,0,68,train
DDF,MLP-tol-1e-06,0,0,65451572,1235336,0,69,train
DDF,MLP-tol-1e-06,0,0,65451572,1217124,0,70,train
DDF,MLP-tol-1e-06,0,0,65451572,1198760,0,71,train
DDF,MLP-tol-1e-06,0,0,65451572,1303508,0,72,train
DDF,MLP-tol-1e-06,0,0,65451572,1244564,0,53,train
DDF,MLP-tol-1e-06,0,0,65451572,1263972,0,52,train
